Date,wdsp,wdsp^3,glorad
19/07/2005,11.3,1442.897,1578
20/07/2005,5.6,175.616,909
21/07/2005,6.2,238.328,1054
22/07/2005,4.3,79.507,1655
23/07/2005,4.9,117.649,890
24/07/2005,8,512,507
25/07/2005,4.9,117.649,1281
26/07/2005,2.7,19.683,1422
27/07/2005,3.6,46.656,1273
28/07/2005,9.9,970.299,475
29/07/2005,8.4,592.704,361
30/07/2005,6.1,226.981,584
31/07/2005,4.6,97.336,936
01/08/2005,4,64,1521
02/08/2005,7.9,493.039,1477
03/08/2005,10.9,1295.029,2425
04/08/2005,7.1,357.911,743
05/08/2005,7.2,373.248,1921
06/08/2005,3.2,32.768,924
07/08/2005,3.8,54.872,1982
08/08/2005,2.5,15.625,2034
09/08/2005,3.1,29.791,1125
10/08/2005,4.2,74.088,1897
11/08/2005,4.5,91.125,1131
12/08/2005,4.1,68.921,1007
13/08/2005,9.3,804.357,1136
14/08/2005,6.6,287.496,795
15/08/2005,3,27,897
16/08/2005,5.2,140.608,1294
17/08/2005,7.6,438.976,975
18/08/2005,4.6,97.336,1024
19/08/2005,6.9,328.509,1494
20/08/2005,4.3,79.507,2000
21/08/2005,7.4,405.224,717
22/08/2005,7.2,373.248,1878
23/08/2005,10.2,1061.208,599
24/08/2005,11.8,1643.032,1704
25/08/2005,10.1,1030.301,1724
26/08/2005,8.2,551.368,1290
27/08/2005,5,125,1203
28/08/2005,11.4,1481.544,1006
29/08/2005,5.1,132.651,1729
30/08/2005,6.1,226.981,969
31/08/2005,5.1,132.651,676
01/09/2005,4.8,110.592,1561
02/09/2005,7.1,357.911,1477
03/09/2005,7.9,493.039,1275
04/09/2005,6.8,314.432,826
05/09/2005,3.9,59.319,1753
06/09/2005,5.9,205.379,1681
07/09/2005,9.3,804.357,957
08/09/2005,3.7,50.653,980
09/09/2005,4,64,277
10/09/2005,8.1,531.441,434
11/09/2005,5.4,157.464,1303
12/09/2005,5.3,148.877,1719
13/09/2005,11.4,1481.544,1022
14/09/2005,6.5,274.625,932
15/09/2005,7.8,474.552,504
16/09/2005,6.2,238.328,919
17/09/2005,4.8,110.592,1290
18/09/2005,6.3,250.047,1248
19/09/2005,8.6,636.056,371
20/09/2005,4.7,103.823,863
21/09/2005,10.9,1295.029,574
22/09/2005,13.9,2685.619,299
23/09/2005,9.5,857.375,1091
24/09/2005,8.7,658.503,616
25/09/2005,8.9,704.969,1014
26/09/2005,12,1728,240
27/09/2005,10.5,1157.625,1298
28/09/2005,9.9,970.299,584
29/09/2005,7.8,474.552,521
30/09/2005,10.3,1092.727,546
01/10/2005,11.6,1560.896,1049
02/10/2005,5.9,205.379,773
03/10/2005,4.2,74.088,460
04/10/2005,4.3,79.507,474
05/10/2005,3.8,54.872,575
06/10/2005,6.3,250.047,650
07/10/2005,12.6,2000.376,563
08/10/2005,7.3,389.017,1004
09/10/2005,10.6,1191.016,521
10/10/2005,12.4,1906.624,136
11/10/2005,7.2,373.248,238
12/10/2005,6.2,238.328,726
13/10/2005,3.5,42.875,1031
14/10/2005,5.7,185.193,396
15/10/2005,9.2,778.688,632
16/10/2005,3.9,59.319,121
17/10/2005,6.3,250.047,287
18/10/2005,6,216,96
19/10/2005,2.9,24.389,294
20/10/2005,8.1,531.441,779
21/10/2005,7.3,389.017,350
22/10/2005,2.2,10.648,497
23/10/2005,4.8,110.592,523
24/10/2005,9.7,912.673,300
25/10/2005,11.2,1404.928,568
26/10/2005,13.3,2352.637,162
27/10/2005,17,4913,703
28/10/2005,9.9,970.299,415
29/10/2005,13.3,2352.637,94
30/10/2005,15.8,3944.312,502
31/10/2005,10.2,1061.208,368
01/11/2005,8.6,636.056,664
02/11/2005,10.5,1157.625,252
03/11/2005,12.1,1771.561,233
04/11/2005,10,1000,632
05/11/2005,7.1,357.911,492
06/11/2005,9.1,753.571,516
07/11/2005,12.3,1860.867,311
08/11/2005,4.2,74.088,273
09/11/2005,7.9,493.039,448
10/11/2005,7.7,456.533,116
11/11/2005,17,4913,282
12/11/2005,7.4,405.224,515
13/11/2005,5.7,185.193,520
14/11/2005,5,125,141
15/11/2005,6.3,250.047,277
16/11/2005,4.6,97.336,304
17/11/2005,1.4,2.744,460
18/11/2005,4.9,117.649,45
19/11/2005,1.1,1.331,404
20/11/2005,1.7,4.913,390
21/11/2005,1.5,3.375,449
22/11/2005,0.5,0.125,249
23/11/2005,2.1,9.261,84
24/11/2005,11.6,1560.896,196
25/11/2005,13.2,2299.968,213
26/11/2005,9.1,753.571,254
27/11/2005,7.1,357.911,296
28/11/2005,6.6,287.496,342
29/11/2005,3.4,39.304,130
30/11/2005,6.8,314.432,218
01/12/2005,7.3,389.017,235
02/12/2005,4.5,91.125,90
03/12/2005,5.3,148.877,163
04/12/2005,9.2,778.688,371
05/12/2005,9.2,778.688,387
06/12/2005,4.3,79.507,284
07/12/2005,8.8,681.472,45
08/12/2005,4.9,117.649,153
09/12/2005,7,343,75
10/12/2005,8,512,137
11/12/2005,5,125,331
12/12/2005,4.3,79.507,326
13/12/2005,1.2,1.728,165
14/12/2005,5.4,157.464,174
15/12/2005,8.6,636.056,161
16/12/2005,11.1,1367.631,167
17/12/2005,2.4,13.824,219
18/12/2005,6.5,274.625,121
19/12/2005,3.9,59.319,150
20/12/2005,6.1,226.981,248
21/12/2005,6.1,226.981,98
22/12/2005,8.8,681.472,48
23/12/2005,6.7,300.763,231
24/12/2005,1.5,3.375,157
25/12/2005,1.1,1.331,249
26/12/2005,2.6,17.576,94
