Date,wdsp,wdsp^3,glorad
20/03/2011,8.6,636.056,1033
21/03/2011,6.8,314.432,823
22/03/2011,3.5,42.875,1223
23/03/2011,3.8,54.872,1460
24/03/2011,4.7,103.823,1644
25/03/2011,6.4,262.144,1682
26/03/2011,3.9,59.319,976
27/03/2011,3.9,59.319,1265
28/03/2011,4.4,85.184,1553
29/03/2011,4.4,85.184,475
30/03/2011,10.2,1061.208,1484
31/03/2011,14.7,3176.523,1120
01/04/2011,14.4,2985.984,763
02/04/2011,8.5,614.125,1412
03/04/2011,8.5,614.125,1851
04/04/2011,14.2,2863.288,913
05/04/2011,13.4,2406.104,229
06/04/2011,9.7,912.673,1344
07/04/2011,5.6,175.616,1335
08/04/2011,4.5,91.125,1758
09/04/2011,6.4,262.144,1427
10/04/2011,5.9,205.379,826
11/04/2011,9.9,970.299,1625
12/04/2011,8.6,636.056,1691
13/04/2011,7.9,493.039,1182
14/04/2011,4.4,85.184,1213
15/04/2011,5.7,185.193,1358
16/04/2011,4.3,79.507,1770
17/04/2011,3.3,35.937,1695
18/04/2011,4.9,117.649,1849
19/04/2011,5,125,1971
20/04/2011,3.5,42.875,1024
21/04/2011,5.2,140.608,1711
22/04/2011,7.8,474.552,924
23/04/2011,6,216,2177
24/04/2011,6,216,1540
25/04/2011,5.7,185.193,1614
26/04/2011,5.4,157.464,1663
27/04/2011,3.2,32.768,1481
28/04/2011,5.1,132.651,2171
29/04/2011,8,512,2381
30/04/2011,10.6,1191.016,2242
01/05/2011,10.8,1259.712,2088
02/05/2011,11.7,1601.613,1840
03/05/2011,10.8,1259.712,1441
04/05/2011,10.2,1061.208,1299
05/05/2011,8.5,614.125,967
06/05/2011,9,729,1585
07/05/2011,9.6,884.736,1714
08/05/2011,12.1,1771.561,1752
09/05/2011,11.8,1643.032,1505
10/05/2011,12.4,1906.624,1213
11/05/2011,11.4,1481.544,1526
12/05/2011,10.7,1225.043,1586
13/05/2011,7.9,493.039,2048
14/05/2011,9.8,941.192,1929
15/05/2011,10.7,1225.043,349
16/05/2011,13.9,2685.619,704
17/05/2011,11.1,1367.631,1136
18/05/2011,10.8,1259.712,1738
19/05/2011,7.9,493.039,1441
20/05/2011,10.8,1259.712,2517
21/05/2011,11.3,1442.897,756
22/05/2011,13.4,2406.104,2237
23/05/2011,18.7,6539.203,2345
24/05/2011,9.9,970.299,2456
25/05/2011,11.9,1685.159,1136
26/05/2011,14.7,3176.523,1639
27/05/2011,10.5,1157.625,882
28/05/2011,11.4,1481.544,1463
29/05/2011,12.1,1771.561,1808
30/05/2011,7.8,474.552,2735
31/05/2011,10.2,1061.208,2177
01/06/2011,12,1728,948
02/06/2011,3.6,46.656,2314
03/06/2011,5.1,132.651,2566
04/06/2011,8.2,551.368,2112
05/06/2011,8.1,531.441,1364
06/06/2011,6.1,226.981,951
07/06/2011,8.1,531.441,2243
08/06/2011,12.2,1815.848,1802
09/06/2011,5.9,205.379,1634
10/06/2011,5.4,157.464,2214
11/06/2011,3.8,54.872,2718
12/06/2011,8.6,636.056,637
13/06/2011,7.5,421.875,2475
14/06/2011,7.8,474.552,2322
15/06/2011,9.6,884.736,2309
16/06/2011,9.3,804.357,2319
17/06/2011,7.3,389.017,2234
18/06/2011,9.1,753.571,1721
19/06/2011,5.9,205.379,2239
20/06/2011,6.3,250.047,1449
21/06/2011,5.3,148.877,1210
22/06/2011,8.5,614.125,2074
23/06/2011,6.7,300.763,1617
24/06/2011,7,343,575
25/06/2011,10.7,1225.043,544
